"Time_Window","Outcome_Type","Outcome_Parameter","N_Total","Cluster1_N","Cluster2_N","Cluster1_Mean","Cluster1_SD","Cluster1_Median","Cluster2_Mean","Cluster2_SD","Cluster2_Median","Mean_Difference","T_Statistic","T_P_Value","T_CI_Lower","T_CI_Upper","Welch_T_Statistic","Welch_P_Value","MW_U_Statistic","MW_P_Value","Cohens_D","Hedges_G","Glass_Delta1","Glass_Delta2","Effect_Size_Category","Better_Cluster","Better_Cluster_N","Better_Cluster_Mean","Worse_Cluster_Mean","Percent_Improvement","T_Significant","Welch_Significant","MW_Significant","Parameter_Type_Detailed","Region_Type","T_P_Value_FDR_Strategy1","Welch_P_Value_FDR_Strategy1","MW_P_Value_FDR_Strategy1","T_Significant_FDR_Strategy1","Welch_Significant_FDR_Strategy1","MW_Significant_FDR_Strategy1","Tests_in_Group_Strategy1","T_P_Value_FDR_Strategy2","Welch_P_Value_FDR_Strategy2","MW_P_Value_FDR_Strategy2","T_Significant_FDR_Strategy2","Welch_Significant_FDR_Strategy2","MW_Significant_FDR_Strategy2","Tests_in_Group_Strategy2","T_P_Value_FDR_Strategy3","Welch_P_Value_FDR_Strategy3","MW_P_Value_FDR_Strategy3","T_Significant_FDR_Strategy3","Welch_Significant_FDR_Strategy3","MW_Significant_FDR_Strategy3","Tests_in_Group_Strategy3"
"mid_recovery","OCTA","PA_ICP_0_21_improvement",12,6,6,0.506733333333335,1.31424229983161,0.233700000000002,-2.03206666666667,3.41733441949521,-1.23525,2.5388,1.6984943518202,0.136885661020415,-1.05804058274215,6.13564058274216,1.6984943518202,0.136885661020415,27,0.17965367965368,0.980626171240452,0.90519338883734,1.93175946347587,0.742918218807225,"Large",1,6,0.506733333333335,-2.03206666666667,124.936845904006,FALSE,FALSE,FALSE,"BloodFlow_ICP","Widefield",0.213715401206922,0.213715401206922,0.32034632034632,FALSE,FALSE,FALSE,4,0.273771322040829,0.273771322040829,0.359307359307359,FALSE,FALSE,FALSE,2,0.641146203620767,0.641146203620767,0.600649350649351,FALSE,FALSE,FALSE,20
"mid_recovery","OCTA","PA_SVP_0_6_improvement",12,6,6,0.0663166666666668,0.85934514466928,-0.174,-1.15346666666667,1.47410790197552,-0.96765,1.21978333333333,1.75106511447526,0.117823616790212,-0.384951243452413,2.82451791011908,1.75106511447526,0.117823616790212,25,0.30952380952381,1.01097791521086,0.933210383271559,1.41943355460834,0.827472216720802,"Large",1,6,0.0663166666666668,-1.15346666666667,105.749335336955,FALSE,FALSE,FALSE,"BloodFlow_SVP","Macular",0.235647233580424,0.235647233580424,0.619047619047619,FALSE,FALSE,FALSE,4,0.117823616790212,0.117823616790212,0.30952380952381,FALSE,FALSE,FALSE,2,0.58911808395106,0.58911808395106,0.919191919191919,FALSE,FALSE,FALSE,20
"mid_recovery","OCTA","PA_SVP_0_21_improvement",12,6,6,-1.28366666666667,2.60636328831318,-1.1051,-3.08366666666666,4.02103408126152,-1.7576,1.8,0.920120576555501,0.382675944562242,-2.65937148564873,6.25937148564873,0.920120576555501,0.382675944562242,23,0.484848484848485,0.531231862561232,0.490367873133445,0.690617462297418,0.447646044182566,"Medium",1,6,-1.28366666666667,-3.08366666666666,58.372067884553,FALSE,FALSE,FALSE,"BloodFlow_SVP","Widefield",0.510234592749657,0.510234592749657,0.646464646464646,FALSE,FALSE,FALSE,4,0.765351889124485,0.765351889124485,0.937229437229437,FALSE,FALSE,FALSE,2,0.916583275209336,0.916583275209336,0.932178932178932,FALSE,FALSE,FALSE,20
"mid_recovery","OCTA","VD_DCP_0_6_improvement",12,6,6,0.8172,0.815136800788677,0.8654,-1.27558333333333,1.40069964434445,-0.9878,2.09278333333333,3.16314309027394,0.0132506812494531,0.568356962779794,3.61720970388687,3.16314309027394,0.0132506812494531,33,0.0151515151515152,1.82624151465496,1.68576139814304,2.56740136294728,1.49409856837137,"Large",1,6,0.8172,-1.27558333333333,164.064806951068,TRUE,TRUE,TRUE,"BloodFlow_DCP","Macular",0.0530027249978124,0.0530027249978124,0.0606060606060606,FALSE,FALSE,FALSE,4,0.0265013624989062,0.0265013624989062,0.0303030303030303,TRUE,TRUE,TRUE,2,0.265013624989062,0.265013624989062,0.303030303030303,FALSE,FALSE,FALSE,20
"mid_recovery","OCTA","VD_DCP_0_21_improvement",12,6,6,-0.4781,1.40054264911855,-0.52015,0.4765,1.17755153602719,0.2019,0.9546,-1.27789383511194,0.230979873226899,-2.62571857792967,0.716518577929673,-1.27789383511194,0.230979873226899,11,0.30952380952381,0.737792349697644,0.681039092028594,0.68159295298918,0.810665156295933,"Medium",2,6,0.4765,-0.4781,199.665341978666,FALSE,FALSE,FALSE,"BloodFlow_DCP","Widefield",0.249678011920829,0.249678011920829,0.412698412698413,FALSE,FALSE,FALSE,4,0.249678011920829,0.249678011920829,0.619047619047619,FALSE,FALSE,FALSE,2,0.554840026490731,0.554840026490731,0.686868686868687,FALSE,FALSE,FALSE,20
"mid_recovery","OCTA","VD_ICP_0_6_improvement",12,6,6,1.30846666666667,5.6829835610062,1.2556,-3.55663333333333,5.42345490169013,-2.3845,4.8651,1.51701209018942,0.160286550905192,-2.28271711223818,12.0129171122382,1.51701209018942,0.160286550905192,26,0.24025974025974,0.875847338634777,0.808474466432102,0.856082011811875,0.897048115673254,"Large",1,6,1.30846666666667,-3.55663333333333,136.789473190939,FALSE,FALSE,FALSE,"BloodFlow_ICP","Macular",0.213715401206922,0.213715401206922,0.32034632034632,FALSE,FALSE,FALSE,4,0.160286550905192,0.160286550905192,0.24025974025974,FALSE,FALSE,FALSE,2,0.641146203620767,0.641146203620767,0.600649350649351,FALSE,FALSE,FALSE,20
"mid_recovery","OCTA","VD_ICP_0_21_improvement",12,6,6,-0.0464666666666666,1.90176364637319,-0.7945,0.118516666666667,1.792937482922,0.2228,0.164983333333333,-0.154619075889075,0.880208271156221,-2.54359325720267,2.213626590536,-0.154619075889075,0.880208271156221,14,0.588744588744589,0.0892693650864085,0.0824024908489925,0.0867528063479228,0.0920184529047023,"Negligible",2,6,0.118516666666667,-0.0464666666666666,355.057388809183,FALSE,FALSE,FALSE,"BloodFlow_ICP","Widefield",0.880208271156221,0.880208271156221,0.588744588744589,FALSE,FALSE,FALSE,4,0.880208271156221,0.880208271156221,0.588744588744589,FALSE,FALSE,FALSE,2,0.933570401885576,0.933570401885576,0.937229437229437,FALSE,FALSE,FALSE,20
"mid_recovery","OCTA","VD_SVP_0_6_improvement",12,6,6,2.02858333333333,9.15521250095631,-1.1532,-7.40751666666667,8.44293910612096,-7.37665,9.4361,1.85592605843876,0.0933297169773802,-1.90248175881914,20.7746817588191,1.85592605843876,0.0933297169773802,28,0.132034632034632,1.07151940943566,0.98909483947907,1.03068060943581,1.1176321280298,"Large",1,6,2.02858333333333,-7.40751666666667,127.385471064302,FALSE,FALSE,FALSE,"BloodFlow_SVP","Macular",0.235647233580424,0.235647233580424,0.528138528138528,FALSE,FALSE,FALSE,4,0.117823616790212,0.117823616790212,0.264069264069264,FALSE,FALSE,FALSE,2,0.58911808395106,0.58911808395106,0.919191919191919,FALSE,FALSE,FALSE,20
"mid_recovery","OCTA","VD_SVP_0_21_improvement",12,6,6,-1.26795,2.9028076138456,-2.05735,-1.32281666666667,3.03484736052189,-0.523949999999999,0.0548666666666662,0.0320019826319991,0.975101420436225,-3.76624988076489,3.87598321409822,0.0320019826319991,0.975101420436225,17,0.937229437229437,0.0184763532871864,0.0170550953420182,0.0189012411311611,0.0180788883752068,"Negligible",1,6,-1.26795,-1.32281666666667,4.14771510287388,FALSE,FALSE,FALSE,"BloodFlow_SVP","Widefield",0.975101420436225,0.975101420436225,0.937229437229437,FALSE,FALSE,FALSE,4,0.975101420436225,0.975101420436225,0.937229437229437,FALSE,FALSE,FALSE,2,0.983199290312258,0.983199290312258,0.986557302346776,FALSE,FALSE,FALSE,20
"mid_recovery","OCTA","Thickness_GCL.IPL_0_6_improvement",11,6,5,-3.60681666666667,4.02716452229936,-4.84065,10.75032,31.0891952032696,-0.627099999999999,14.3571366666667,-1.02548197827962,0.361629830424953,-52.8144015328102,24.1001281994769,-1.02548197827962,0.361629830424953,10,0.428571428571429,0.685554814076547,0.626792972869986,3.56507328845589,0.461804706516068,"Medium",2,5,10.75032,-3.60681666666667,398.055626152332,FALSE,FALSE,FALSE,"Thickness_GCL_IPL","Macular",0.361629830424953,0.361629830424953,0.428571428571429,FALSE,FALSE,FALSE,2,0.361629830424953,0.361629830424953,0.428571428571429,FALSE,FALSE,FALSE,1,0.553812446618784,0.553812446618784,0.766852195423624,FALSE,FALSE,FALSE,10
"mid_recovery","OCTA","Thickness_GCL.IPL_0_21_improvement",11,6,5,-2.90706666666667,2.96368087665772,-2.54545,3.25238,10.6040549490278,-1.0061,6.15944666666667,-1.25852214714013,0.269259706195367,-19.1507200538699,6.8318267205366,-1.25852214714013,0.269259706195367,10,0.428571428571429,0.831631581838975,0.760348874824205,2.07830968414284,0.580857671548694,"Large",2,5,3.25238,-2.90706666666667,211.878411227813,FALSE,FALSE,FALSE,"Thickness_GCL_IPL","Widefield",0.361629830424953,0.361629830424953,0.428571428571429,FALSE,FALSE,FALSE,2,0.269259706195367,0.269259706195367,0.428571428571429,FALSE,FALSE,FALSE,1,0.553812446618784,0.553812446618784,0.766852195423624,FALSE,FALSE,FALSE,10
"mid_recovery","OCTA","Thickness_INL_0_6_improvement",11,6,5,-2.42663333333333,1.89715629684712,-1.78425,7.36024,16.4184324852588,-0.489600000000003,9.78687333333333,-1.32554512020469,0.254198591091129,-30.1111823640995,10.5374356974328,-1.32554512020469,0.254198591091129,10,0.428571428571429,0.886766519700809,0.810757960869312,5.15870692867959,0.596090603784524,"Large",2,5,7.36024,-2.42663333333333,403.310759763184,FALSE,FALSE,FALSE,"Thickness_INL","Macular",0.254198591091129,0.254198591091129,0.428571428571429,FALSE,FALSE,FALSE,2,0.254198591091129,0.254198591091129,0.428571428571429,FALSE,FALSE,FALSE,1,0.482766064323321,0.482766064323321,0.857142857142857,FALSE,FALSE,FALSE,10
"mid_recovery","OCTA","Thickness_INL_0_21_improvement",11,6,5,-1.906,3.60295022724433,-0.99385,3.70342,8.64999199375352,0.0716000000000037,5.60942,-1.35539055112639,0.231664578554799,-16.1530968406894,4.93425684068936,-1.35539055112639,0.231664578554799,8,0.246753246753247,0.881803478748813,0.806220323427486,1.55689633389421,0.648488461498088,"Large",2,5,3.70342,-1.906,294.303252885624,FALSE,FALSE,FALSE,"Thickness_INL","Widefield",0.254198591091129,0.254198591091129,0.428571428571429,FALSE,FALSE,FALSE,2,0.231664578554799,0.231664578554799,0.246753246753247,FALSE,FALSE,FALSE,1,0.482766064323321,0.482766064323321,0.822510822510822,FALSE,FALSE,FALSE,10
"mid_recovery","OCTA","Thickness_OuterRetina_0_6_improvement",11,6,5,-23.4487666666667,22.5083016298135,-21.83455,17.70886,47.0990781052878,-6.83869999999999,41.1576266666667,-1.79098296984392,0.127882565713265,-98.6295750694633,16.3143217361299,-1.79098296984392,0.127882565713265,7,0.177489177489177,1.15610445047387,1.05700978329039,1.82855318644526,0.873852065101162,"Large",2,5,17.70886,-23.4487666666667,175.521498643141,FALSE,FALSE,FALSE,"Other","Macular",0.127882565713265,0.127882565713265,0.177489177489177,FALSE,FALSE,FALSE,2,0.127882565713265,0.127882565713265,0.177489177489177,FALSE,FALSE,FALSE,1,0.639412828566326,0.639412828566326,0.591630591630592,FALSE,FALSE,FALSE,10
"mid_recovery","OCTA","Thickness_OuterRetina_0_21_improvement",11,6,5,-10.0413833333333,9.68844879522345,-9.53,8.11862,19.1071149028837,0.7697,18.1600033333333,-1.92863625465287,0.104682335002649,-41.5091102045523,5.18910353788567,-1.92863625465287,0.104682335002649,4,0.051948051948052,1.24021521787497,1.13391105634283,1.87439741047984,0.950431471503455,"Large",2,5,8.11862,-10.0413833333333,180.851609091045,FALSE,FALSE,FALSE,"Other","Widefield",0.127882565713265,0.127882565713265,0.103896103896104,FALSE,FALSE,FALSE,2,0.104682335002649,0.104682335002649,0.051948051948052,FALSE,FALSE,FALSE,1,0.639412828566326,0.639412828566326,0.51948051948052,FALSE,FALSE,FALSE,10
"mid_recovery","OCTA","Thickness_Retina_0_6_improvement",11,6,5,-41.36105,34.5905919221831,-39.5107,40.5474,101.974978849961,-16.0967,81.90845,-1.71568570854214,0.149712266432139,-206.441988998051,42.6250889980507,-1.71568570854214,0.149712266432139,7,0.177489177489177,1.12653911535466,1.02997861975283,2.36794010880952,0.803221054063806,"Large",2,5,40.5474,-41.36105,198.032811062582,FALSE,FALSE,FALSE,"Thickness_Retina","Macular",0.149712266432139,0.149712266432139,0.177489177489177,FALSE,FALSE,FALSE,2,0.149712266432139,0.149712266432139,0.177489177489177,FALSE,FALSE,FALSE,1,0.552553451946744,0.552553451946744,0.787878787878788,FALSE,FALSE,FALSE,10
"mid_recovery","OCTA","Thickness_Retina_0_21_improvement",11,6,5,-22.7527666666667,28.8561077612118,-14.39745,20.91256,51.6856983674691,-2.39290000000003,43.6653266666667,-1.68309782048229,0.143157144689909,-107.088438631979,19.7577852986453,-1.68309782048229,0.143157144689909,6,0.125541125541126,1.07500148884022,0.982858504082483,1.51320916278811,0.844824159213635,"Large",2,5,20.91256,-22.7527666666667,191.912163062953,FALSE,FALSE,FALSE,"Thickness_Retina","Widefield",0.149712266432139,0.149712266432139,0.177489177489177,FALSE,FALSE,FALSE,2,0.143157144689909,0.143157144689909,0.125541125541126,FALSE,FALSE,FALSE,1,0.552553451946744,0.552553451946744,0.787878787878788,FALSE,FALSE,FALSE,10
"late_recovery","OCTA","PA_Choroid_0_6_improvement",12,4,8,-1.13915,2.81254116710612,-0.0134500000000006,-0.197725,0.68369935069653,-0.0350999999999999,0.941425,-0.659772031610349,0.554081363684035,-5.34137462212238,3.45852462212238,-0.659772031610349,0.554081363684035,18,0.808080808080808,0.572898243595167,0.528829147934,0.334723989469157,1.37695757505241,"Medium",2,8,-0.197725,-1.13915,82.6427599525962,FALSE,FALSE,FALSE,"BloodFlow_Choroid","Macular",0.554081363684035,0.554081363684035,0.808080808080808,FALSE,FALSE,FALSE,2,0.554081363684035,0.554081363684035,0.808080808080808,FALSE,FALSE,FALSE,1,0.554081363684035,0.554081363684035,0.808080808080808,FALSE,FALSE,FALSE,10
"late_recovery","OCTA","PA_Choroid_0_21_improvement",12,4,8,-9.26494999999998,5.52319651258823,-10.2571,2.9293375,5.42468543181143,2.50594999999998,12.1942875,-3.62680729466636,0.0110255519825473,-20.4233782685934,-3.9651967314066,-3.62680729466636,0.0110255519825473,2,0.0161616161616162,2.23566851087498,2.06369401003844,2.2078315468601,2.2479252766419,"Large",2,8,2.9293375,-9.26494999999998,131.617412938008,TRUE,TRUE,TRUE,"BloodFlow_Choroid","Widefield",0.0220511039650946,0.0220511039650946,0.0323232323232323,TRUE,TRUE,TRUE,2,0.0110255519825473,0.0110255519825473,0.0161616161616162,TRUE,TRUE,TRUE,1,0.0936843256090215,0.0936843256090215,0.12987012987013,FALSE,FALSE,FALSE,10
"late_recovery","OCTA","PA_DCP_0_6_improvement",12,4,8,-0.7322,1.7675217584705,-0.59135,0.0238749999999999,1.34123536844635,0.4918,0.756075,-0.753855400258911,0.486208756843875,-3.36594748865644,1.85379748865644,-0.753855400258911,0.486208756843875,12,0.56969696969697,0.510154113673813,0.470911489545058,0.427759939235066,0.563715375978948,"Medium",2,8,0.0238749999999999,-0.7322,103.26072111445,FALSE,FALSE,FALSE,"BloodFlow_DCP","Macular",0.6482783424585,0.6482783424585,0.75959595959596,FALSE,FALSE,FALSE,4,0.97241751368775,0.97241751368775,0.933333333333333,FALSE,FALSE,FALSE,2,0.694583938348393,0.694583938348393,0.84040404040404,FALSE,FALSE,FALSE,20
"late_recovery","OCTA","PA_DCP_0_21_improvement",12,4,8,-3.692575,5.82513241587691,-1.9446,-0.357875,5.8811401685509,0.7798,3.3347,-0.931839756047852,0.386526843971971,-12.038978311126,5.36957831112599,-0.931839756047852,0.386526843971971,9,0.282828282828283,0.568635053457258,0.524893895499007,0.572467673165846,0.567015902432005,"Medium",2,8,-0.357875,-3.692575,90.3082537253813,FALSE,FALSE,FALSE,"BloodFlow_DCP","Widefield",0.6482783424585,0.6482783424585,0.565656565656566,FALSE,FALSE,FALSE,4,0.386526843971971,0.386526843971971,0.282828282828283,FALSE,FALSE,FALSE,2,0.65489454807454,0.65489454807454,0.686868686868687,FALSE,FALSE,FALSE,20
"late_recovery","OCTA","PA_ICP_0_6_improvement",12,4,8,-0.673275,1.67220670447765,-0.6494,-0.1421,0.93404200425585,-0.0361999999999996,0.531175,-0.590879413987821,0.586617765279624,-3.03513193834033,1.97278193834033,-0.590879413987821,0.586617765279624,13,0.682828282828283,0.44117970708626,0.407242806541164,0.317649127095161,0.568684274989524,"Small",2,8,-0.1421,-0.673275,78.8942111321526,FALSE,FALSE,FALSE,"BloodFlow_ICP","Macular",0.586617765279624,0.586617765279624,0.808080808080808,FALSE,FALSE,FALSE,4,0.586617765279624,0.586617765279624,0.808080808080808,FALSE,FALSE,FALSE,2,0.846215794188792,0.846215794188792,0.937229437229437,FALSE,FALSE,FALSE,20
"late_recovery","OCTA","PA_ICP_0_21_improvement",12,4,8,-2.16465,3.41894425858822,-1.23525,-0.0616749999999997,2.37555016109051,-0.0864000000000011,2.102975,-1.10412550076075,0.324929534463356,-7.16325800140901,2.95730800140901,-1.10412550076075,0.324929534463356,8,0.214141414141414,0.770107633480575,0.7108685847513,0.615094848275877,0.885258090713024,"Medium",2,8,-0.0616749999999997,-2.16465,97.1508095997044,FALSE,FALSE,FALSE,"BloodFlow_ICP","Widefield",0.586617765279624,0.586617765279624,0.428282828282828,FALSE,FALSE,FALSE,4,0.324929534463356,0.324929534463356,0.214141414141414,FALSE,FALSE,FALSE,2,0.81232383615839,0.81232383615839,0.600649350649351,FALSE,FALSE,FALSE,20
"late_recovery","OCTA","PA_SVP_0_6_improvement",12,4,8,-0.9911,1.9651367942207,-0.96765,-0.3198125,0.943700576662353,-0.174,0.6712875,-0.646917202139236,0.555514085352468,-3.64315006017834,2.30057506017834,-0.646917202139236,0.555514085352468,13,0.682828282828283,0.502878935000527,0.464195940000487,0.341598356905331,0.711335265232312,"Medium",2,8,-0.3198125,-0.9911,67.7315608919383,FALSE,FALSE,FALSE,"BloodFlow_SVP","Macular",0.847602930699511,0.847602930699511,0.682828282828283,FALSE,FALSE,FALSE,4,0.847602930699511,0.847602930699511,0.682828282828283,FALSE,FALSE,FALSE,2,0.916583275209336,0.916583275209336,0.932178932178932,FALSE,FALSE,FALSE,20
"late_recovery","OCTA","PA_SVP_0_21_improvement",12,4,8,-2.7772,2.63660381046022,-2.593,-1.8869,3.80902112472108,-0.928599999999999,0.8903,-0.472422370460334,0.64846133977835,-5.18855475390686,3.40795475390686,-0.472422370460334,0.64846133977835,10,0.367676767676768,0.254459172435589,0.234885389940544,0.337669238157021,0.23373459239221,"Small",2,8,-1.8869,-2.7772,32.0574679533343,FALSE,FALSE,FALSE,"BloodFlow_SVP","Widefield",0.847602930699511,0.847602930699511,0.682828282828283,FALSE,FALSE,FALSE,4,0.64846133977835,0.64846133977835,0.367676767676768,FALSE,FALSE,FALSE,2,0.9263733425405,0.9263733425405,0.919191919191919,FALSE,FALSE,FALSE,20
"late_recovery","OCTA","VD_DCP_0_6_improvement",12,4,8,-0.249975,1.82438259396615,0.00795000000000001,-0.2188,1.5251958422258,0.056,0.0311749999999999,-0.0294199260231635,0.977627380830413,-2.72517973521965,2.66282973521965,-0.0294199260231635,0.977627380830413,17,0.933333333333333,0.0192347879492416,0.017755188876223,0.0170879727218984,0.0204399980231422,"Negligible",2,8,-0.2188,-0.249975,12.4712471247124,FALSE,FALSE,FALSE,"BloodFlow_DCP","Macular",0.977627380830413,0.977627380830413,0.933333333333333,FALSE,FALSE,FALSE,4,0.977627380830413,0.977627380830413,0.933333333333333,FALSE,FALSE,FALSE,2,0.977627380830413,0.977627380830413,0.986557302346776,FALSE,FALSE,FALSE,20
"late_recovery","OCTA","VD_DCP_0_21_improvement",12,4,8,0.78845,0.747707387061721,0.77135,-0.395425,1.4172320988966,-0.5596,1.183875,1.89369119702561,0.0879933972613058,-0.212075826308368,2.57982582630837,1.89369119702561,0.0879933972613058,26,0.109090909090909,0.943722931077784,0.871128859456416,1.58333998096808,0.835343061254201,"Large",1,4,0.78845,-0.395425,299.393058102042,FALSE,FALSE,FALSE,"BloodFlow_DCP","Widefield",0.351973589045223,0.351973589045223,0.436363636363636,FALSE,FALSE,FALSE,4,0.175986794522612,0.175986794522612,0.218181818181818,FALSE,FALSE,FALSE,2,0.439966986306529,0.439966986306529,0.545454545454546,FALSE,FALSE,FALSE,20
"late_recovery","OCTA","VD_ICP_0_6_improvement",12,4,8,0.528025,6.55967086947458,-0.56375,-1.9501375,5.78290340744348,-0.95165,2.4781625,0.641194588500942,0.547468935220234,-7.22342520034327,12.1797502003433,0.641194588500942,0.547468935220234,18,0.808080808080808,0.411213944191198,0.379582102330337,0.377787628268383,0.428532577046026,"Small",1,4,0.528025,-1.9501375,127.076295902212,FALSE,FALSE,FALSE,"BloodFlow_ICP","Macular",0.586617765279624,0.586617765279624,0.808080808080808,FALSE,FALSE,FALSE,4,0.586617765279624,0.586617765279624,0.808080808080808,FALSE,FALSE,FALSE,2,0.846215794188792,0.846215794188792,0.937229437229437,FALSE,FALSE,FALSE,20
"late_recovery","OCTA","VD_ICP_0_21_improvement",12,4,8,1.79775,1.23077301048298,1.72185,-0.8448375,1.25765376559176,-0.7945,2.6425875,3.48066962763766,0.0123811316649284,0.800880819588619,4.48429418041138,3.48066962763766,0.0123811316649284,31,0.00808080808080808,2.11466167587274,1.9519953931133,2.14709574998155,2.10120429986276,"Large",1,4,1.79775,-0.8448375,312.7924009055,TRUE,TRUE,TRUE,"BloodFlow_ICP","Widefield",0.0495245266597137,0.0495245266597137,0.0323232323232323,TRUE,TRUE,TRUE,4,0.0247622633298569,0.0247622633298569,0.0161616161616162,TRUE,TRUE,TRUE,2,0.247622633298569,0.247622633298569,0.161616161616162,FALSE,FALSE,FALSE,20
"late_recovery","OCTA","VD_SVP_0_6_improvement",12,4,8,-3.841075,16.1230636303764,-5.93765,-2.1136625,6.03334638321234,-3.3185,1.7274125,-0.207149334827345,0.847602930699511,-26.4876714189121,23.0328464189121,-0.207149334827345,0.847602930699511,13,0.682828282828283,0.169822590150674,0.156759313985238,0.107139222396015,0.286310844808527,"Negligible",2,8,-2.1136625,-3.841075,44.9721106721425,FALSE,FALSE,FALSE,"BloodFlow_SVP","Macular",0.847602930699511,0.847602930699511,0.682828282828283,FALSE,FALSE,FALSE,4,0.847602930699511,0.847602930699511,0.682828282828283,FALSE,FALSE,FALSE,2,0.983199290312258,0.983199290312258,0.932178932178932,FALSE,FALSE,FALSE,20
"late_recovery","OCTA","VD_SVP_0_21_improvement",12,4,8,1.294675,2.12494463359244,1.1269,-2.5904125,2.21667065885337,-2.8818,3.8850875,2.94269840683529,0.024208430221891,0.696938224870136,7.07323677512986,2.94269840683529,0.024208430221891,28,0.0484848484848485,1.7743719970206,1.63788184340363,1.82832410717066,1.75266789610039,"Large",1,4,1.294675,-2.5904125,149.979491683274,TRUE,TRUE,TRUE,"BloodFlow_SVP","Widefield",0.096833720887564,0.096833720887564,0.193939393939394,FALSE,FALSE,FALSE,4,0.048416860443782,0.048416860443782,0.096969696969697,TRUE,TRUE,FALSE,2,0.48416860443782,0.48416860443782,0.919191919191919,FALSE,FALSE,FALSE,20
"late_recovery","OCTA","Thickness_GCL.IPL_0_6_improvement",11,3,8,-2.8801,2.07370008439022,-3.3043,5.093875,24.9630534735837,-2.19635,7.973975,-0.895287524430571,0.399375318252375,-28.8876374634439,12.9396874634439,-0.895287524430571,0.399375318252375,12,1,0.361844255171652,0.330829033299796,3.84528845806783,0.319431074745651,"Small",2,8,5.093875,-2.8801,276.864518593104,FALSE,FALSE,FALSE,"Thickness_GCL_IPL","Macular",0.399375318252375,0.399375318252375,1,FALSE,FALSE,FALSE,2,0.399375318252375,0.399375318252375,1,FALSE,FALSE,FALSE,1,0.553812446618784,0.553812446618784,1,FALSE,FALSE,FALSE,10
"late_recovery","OCTA","Thickness_GCL.IPL_0_21_improvement",11,3,8,-2.75096666666667,2.1224228898439,-3.3486,0.88405,8.93893473375243,-1.05535,3.63501666666667,-1.07239160447313,0.312765837871749,-11.3599416401085,4.08990830677515,-1.07239160447313,0.312765837871749,7,0.375757575757576,0.457428349698867,0.418220205438964,1.71267313599978,0.406649872153249,"Small",2,8,0.88405,-2.75096666666667,132.135976444644,FALSE,FALSE,FALSE,"Thickness_GCL_IPL","Widefield",0.399375318252375,0.399375318252375,0.751515151515152,FALSE,FALSE,FALSE,2,0.312765837871749,0.312765837871749,0.375757575757576,FALSE,FALSE,FALSE,1,0.553812446618784,0.553812446618784,0.766852195423624,FALSE,FALSE,FALSE,10
"late_recovery","OCTA","Thickness_INL_0_6_improvement",11,3,8,-4.18426666666666,2.96373562473668,-2.6048,4.349275,12.9891790510134,-0.744149999999998,8.53354166666666,-1.74125789111438,0.117577458143151,-19.7190818780697,2.65199854473642,-1.74125789111438,0.117577458143151,4,0.133333333333333,0.739458213283928,0.676076080716734,2.87931946272193,0.656973133802546,"Medium",2,8,4.349275,-4.18426666666666,203.943542476579,FALSE,FALSE,FALSE,"Thickness_INL","Macular",0.135937500773695,0.135937500773695,0.133333333333333,FALSE,FALSE,FALSE,2,0.117577458143151,0.117577458143151,0.133333333333333,FALSE,FALSE,FALSE,1,0.482766064323321,0.482766064323321,0.666666666666667,FALSE,FALSE,FALSE,10
"late_recovery","OCTA","Thickness_INL_0_21_improvement",11,3,8,-3.1889,3.28023410597475,-2.7452,2.080975,7.24961610151087,0.292200000000001,5.269875,-1.65361105414462,0.135937500773695,-12.5895914201154,2.04984142011542,-1.65361105414462,0.135937500773695,4,0.133333333333333,0.801149066197983,0.732479146238156,1.60655454145826,0.72691780174425,"Large",2,8,2.080975,-3.1889,165.25682837342,FALSE,FALSE,FALSE,"Thickness_INL","Widefield",0.135937500773695,0.135937500773695,0.133333333333333,FALSE,FALSE,FALSE,2,0.135937500773695,0.135937500773695,0.133333333333333,FALSE,FALSE,FALSE,1,0.482766064323321,0.482766064323321,0.666666666666667,FALSE,FALSE,FALSE,10
"late_recovery","OCTA","Thickness_OuterRetina_0_6_improvement",11,3,8,-15.4586333333333,13.6245427359355,-8.37119999999999,-0.721549999999997,46.5697142051416,-12.7305,14.7370833333333,-0.80762558531061,0.440284056453812,-56.063876638908,26.5897099722414,-0.80762558531061,0.440284056453812,12,1,0.35451429024556,0.324127351081655,1.08165709623879,0.316452088763436,"Small",2,8,-0.721549999999997,-15.4586333333333,95.3323816896276,FALSE,FALSE,FALSE,"Other","Macular",0.440284056453812,0.440284056453812,1,FALSE,FALSE,FALSE,2,0.440284056453812,0.440284056453812,1,FALSE,FALSE,FALSE,1,0.733806760756354,0.733806760756354,1,FALSE,FALSE,FALSE,10
"late_recovery","OCTA","Thickness_OuterRetina_0_21_improvement",11,3,8,-6.94453333333333,5.82218439791572,-5.2811,0.1473,19.4625828510577,-1.1853,7.09183333333332,-0.926042312494481,0.378705381854037,-24.4292850004169,10.2456183337502,-0.926042312494481,0.378705381854037,8,0.496969696969697,0.4079885485427,0.373018101524754,1.21807089034695,0.364382948943897,"Small",2,8,0.1473,-6.94453333333333,102.121092850012,FALSE,FALSE,FALSE,"Other","Widefield",0.440284056453812,0.440284056453812,0.993939393939394,FALSE,FALSE,FALSE,2,0.378705381854037,0.378705381854037,0.496969696969697,FALSE,FALSE,FALSE,1,0.733806760756354,0.733806760756354,1,FALSE,FALSE,FALSE,10
